### RESUME
run_name,date,n_epochs,lr,wd,B,M,I,D,H,n_epoch_warmup,enc_type,pretrained,coarse_size,fine_size,best_val_loss,best_ep_loss,best_val_accuracy,best_ep_accuracy,best_val_auc,best_ep_auc,best_val_f1,best_ep_f1,best_val_precision,best_ep_precision,best_val_recall,best_ep_recall,final_train_loss,final_val_loss,final_train_accuracy,final_val_accuracy,final_train_auc,final_val_auc,final_train_f1,final_val_f1,final_train_precision,final_val_precision,final_train_recall,final_val_recall,train_vram_mb,train_time_s,val_vram_mb,val_time_s,total_co2_kg,co2_per_epoch_kg
msips_node21_v1,2026-06-28 19:32,50,0.0001,0.1,16,10,10,512,8,10,resnet18,True,128,64,0.000409,37,1.0,3,1.0,2,1.0,3,1.0,2,1.0,3,0.10348,0.082413,0.960021,0.968367,0.990846,0.99376,0.915309,0.929062,0.909385,0.931193,0.921311,0.926941,1980.4,170.6,1660.9,39.5,0.04419232,0.00088385

### COURBES PAR EPOQUE
epoch,lr,co2_kg,train_loss,train_accuracy,train_auc,train_f1,train_precision,train_recall,val_loss,val_accuracy,val_auc,val_f1,val_precision,val_recall
37,2.395e-05,0.00087869,0.013803,0.996412,0.999431,0.992366,0.990207,0.994536,0.000409,1.0,1.0,1.0,1.0,1.0
38,2.069e-05,0.00087887,0.163718,0.936699,0.975279,0.859419,0.896675,0.825137,0.254657,0.890816,0.953174,0.69341,0.930769,0.552511
39,1.761e-05,0.00088102,0.272953,0.884162,0.933466,0.74289,0.774614,0.713661,0.298344,0.838776,0.9557,0.521212,0.774775,0.392694
40,1.473e-05,0.00087949,0.316878,0.860072,0.907398,0.684758,0.725826,0.648087,0.159211,0.941837,0.985377,0.862651,0.913265,0.817352
41,1.207e-05,0.0008783,0.218278,0.90979,0.957527,0.802025,0.826188,0.779235,0.551923,0.889796,0.841014,0.674699,0.99115,0.511416
42,9.64e-06,0.00087964,0.173795,0.930548,0.972875,0.850359,0.859375,0.84153,0.174274,0.89898,0.985935,0.713043,0.97619,0.561644
43,7.46e-06,0.00088123,0.162498,0.936955,0.976834,0.865574,0.865574,0.865574,0.106033,0.958163,0.992038,0.904872,0.919811,0.890411
44,5.54e-06,0.00088001,0.149865,0.943106,0.980221,0.877619,0.885428,0.869945,0.092649,0.964286,0.991972,0.920993,0.910714,0.931507
45,3.9e-06,0.00087919,0.133298,0.951307,0.983697,0.897297,0.887701,0.907104,0.089442,0.964286,0.992146,0.919908,0.922018,0.917808
46,2.54e-06,0.00087827,0.116105,0.956945,0.988055,0.90958,0.896076,0.923497,0.092352,0.965306,0.99184,0.921659,0.930233,0.913242
47,1.48e-06,0.00087862,0.106295,0.959764,0.990271,0.915273,0.904051,0.926776,0.107396,0.964286,0.990433,0.918794,0.933962,0.90411
48,7.1e-07,0.00087661,0.108073,0.957458,0.990116,0.909881,0.903991,0.915847,0.07229,0.973469,0.995263,0.941176,0.932735,0.949772
49,2.5e-07,0.00087987,0.106885,0.955664,0.990298,0.906839,0.893843,0.920219,0.086934,0.966327,0.992929,0.924138,0.930556,0.917808
50,1e-07,0.00087677,0.10348,0.960021,0.990846,0.915309,0.909385,0.921311,0.082413,0.968367,0.99376,0.929062,0.931193,0.926941
