### RESUME
run_name,date,n_epochs,lr,wd,B,M,I,D,H,n_epoch_warmup,enc_type,pretrained,best_val_loss,best_ep_loss,best_val_accuracy,best_ep_accuracy,best_val_auc,best_ep_auc,best_val_f1,best_ep_f1,best_val_precision,best_ep_precision,best_val_recall,best_ep_recall,final_train_loss,final_val_loss,final_train_accuracy,final_val_accuracy,final_train_auc,final_val_auc,final_train_f1,final_val_f1,final_train_precision,final_val_precision,final_train_recall,final_val_recall,train_vram_mb,train_time_s,val_vram_mb,val_time_s,total_co2_kg,co2_per_epoch_kg
ips_luna16_fold0,2026-06-29 00:11,50,0.0001,0.1,16,10,10,512,8,10,resnet50,False,0.446302,11,0.808989,11,0.808005,11,0.881119,11,0.921053,14,0.955224,10,0.000714,1.193005,1.0,0.730337,1.0,0.7327,1.0,0.8125,1.0,0.852459,1.0,0.776119,432.1,355.7,442.9,40.5,0.03246107,0.00064922

### COURBES PAR EPOQUE
epoch,lr,co2_kg,train_loss,train_accuracy,train_auc,train_f1,train_precision,train_recall,val_loss,val_accuracy,val_auc,val_f1,val_precision,val_recall
36,2.737e-05,0.00064769,0.007293,0.997497,0.999979,0.998127,0.998127,0.998127,1.124074,0.685393,0.721845,0.784615,0.809524,0.761194
37,2.395e-05,0.0006494,0.010998,0.997497,0.999943,0.998131,0.996269,1.0,1.265609,0.685393,0.712347,0.777778,0.830508,0.731343
38,2.069e-05,0.00064481,0.003235,1.0,1.0,1.0,1.0,1.0,1.262507,0.741573,0.708955,0.821705,0.854839,0.791045
39,1.761e-05,0.00064476,0.002145,1.0,1.0,1.0,1.0,1.0,1.222659,0.730337,0.718453,0.815385,0.84127,0.791045
40,1.473e-05,0.00065246,0.001089,1.0,1.0,1.0,1.0,1.0,1.214034,0.719101,0.729986,0.80916,0.828125,0.791045
41,1.207e-05,0.00064869,0.001274,1.0,1.0,1.0,1.0,1.0,1.177748,0.719101,0.727273,0.81203,0.818182,0.80597
42,9.64e-06,0.00064302,0.002426,1.0,1.0,1.0,1.0,1.0,1.163549,0.707865,0.734057,0.8,0.825397,0.776119
43,7.46e-06,0.00064691,0.001832,1.0,1.0,1.0,1.0,1.0,1.178089,0.696629,0.727951,0.793893,0.8125,0.776119
44,5.54e-06,0.00064782,0.001499,1.0,1.0,1.0,1.0,1.0,1.260686,0.719101,0.723202,0.8,0.862069,0.746269
45,3.9e-06,0.0006597,0.001277,1.0,1.0,1.0,1.0,1.0,1.176721,0.719101,0.736092,0.80916,0.828125,0.791045
46,2.54e-06,0.00064959,0.000738,1.0,1.0,1.0,1.0,1.0,1.208048,0.719101,0.729986,0.80916,0.828125,0.791045
47,1.48e-06,0.00064577,0.003076,0.998748,1.0,0.999065,0.998131,1.0,1.148595,0.719101,0.743555,0.8,0.862069,0.746269
48,7.1e-07,0.00064671,0.001167,1.0,1.0,1.0,1.0,1.0,1.238216,0.719101,0.722524,0.8,0.862069,0.746269
49,2.5e-07,0.00064745,0.000653,1.0,1.0,1.0,1.0,1.0,1.168012,0.719101,0.727951,0.81203,0.818182,0.80597
50,1e-07,0.00064705,0.000714,1.0,1.0,1.0,1.0,1.0,1.193005,0.730337,0.7327,0.8125,0.852459,0.776119
