### RESUME
run_name,date,n_epochs,lr,wd,B,M,I,D,H,n_epoch_warmup,enc_type,pretrained,best_val_loss,best_ep_loss,best_val_accuracy,best_ep_accuracy,best_val_auc,best_ep_auc,best_val_f1,best_ep_f1,best_val_precision,best_ep_precision,best_val_recall,best_ep_recall,final_train_loss,final_val_loss,final_train_accuracy,final_val_accuracy,final_train_auc,final_val_auc,final_train_f1,final_val_f1,final_train_precision,final_val_precision,final_train_recall,final_val_recall,train_vram_mb,train_time_s,val_vram_mb,val_time_s,total_co2_kg,co2_per_epoch_kg
ips_node21_v1,2026-06-25 01:37,50,0.0001,0.1,16,10,10,512,8,10,resnet18,True,6.1e-05,41,1.0,5,1.0,3,1.0,5,1.0,2,1.0,3,0.00012,0.002991,1.0,0.99898,1.0,1.0,1.0,0.997712,1.0,1.0,1.0,0.995434,1965.4,220.4,898.2,43.2,0.02212594,0.00044252

### COURBES PAR EPOQUE
epoch,lr,co2_kg,train_loss,train_accuracy,train_auc,train_f1,train_precision,train_recall,val_loss,val_accuracy,val_auc,val_f1,val_precision,val_recall
37,2.395e-05,0.0004386,0.002079,0.998975,0.999996,0.997812,0.998905,0.996721,0.000222,1.0,1.0,1.0,1.0,1.0
38,2.069e-05,0.00043604,0.001155,0.999744,0.999999,0.999454,0.998908,1.0,0.001032,0.99898,1.0,0.997712,1.0,0.995434
39,1.761e-05,0.00043898,0.002147,0.998975,0.999997,0.997812,0.998905,0.996721,0.000286,1.0,1.0,1.0,1.0,1.0
40,1.473e-05,0.00043829,0.000284,1.0,1.0,1.0,1.0,1.0,0.001768,0.99898,1.0,0.997712,1.0,0.995434
41,1.207e-05,0.0004356,0.000862,0.999744,1.0,0.999454,0.998908,1.0,6.1e-05,1.0,1.0,1.0,1.0,1.0
42,9.64e-06,0.00043019,0.000376,0.999744,1.0,0.999454,0.998908,1.0,0.002255,0.99898,1.0,0.997712,1.0,0.995434
43,7.46e-06,0.00043763,0.000328,1.0,1.0,1.0,1.0,1.0,0.000524,1.0,1.0,1.0,1.0,1.0
44,5.54e-06,0.00043801,0.000146,1.0,1.0,1.0,1.0,1.0,0.002746,0.997959,1.0,0.995413,1.0,0.990868
45,3.9e-06,0.00043523,0.000114,1.0,1.0,1.0,1.0,1.0,0.002308,0.99898,1.0,0.997712,1.0,0.995434
46,2.54e-06,0.00043506,0.000209,1.0,1.0,1.0,1.0,1.0,0.001922,0.99898,1.0,0.997712,1.0,0.995434
47,1.48e-06,0.00043687,9.4e-05,1.0,1.0,1.0,1.0,1.0,0.00088,0.99898,1.0,0.997712,1.0,0.995434
48,7.1e-07,0.0004427,0.000227,1.0,1.0,1.0,1.0,1.0,0.000237,1.0,1.0,1.0,1.0,1.0
49,2.5e-07,0.00043648,0.000633,0.999744,1.0,0.999453,1.0,0.998907,0.000225,1.0,1.0,1.0,1.0,1.0
50,1e-07,0.00044342,0.00012,1.0,1.0,1.0,1.0,1.0,0.002991,0.99898,1.0,0.997712,1.0,0.995434
