### RESUME
run_name,date,n_epochs,lr,wd,B,M,I,D,H,n_epoch_warmup,enc_type,pretrained,best_val_loss,best_ep_loss,best_val_accuracy,best_ep_accuracy,best_val_auc,best_ep_auc,best_val_f1,best_ep_f1,best_val_precision,best_ep_precision,best_val_recall,best_ep_recall,final_train_loss,final_val_loss,final_train_accuracy,final_val_accuracy,final_train_auc,final_val_auc,final_train_f1,final_val_f1,final_train_precision,final_val_precision,final_train_recall,final_val_recall,train_vram_mb,train_time_s,val_vram_mb,val_time_s,total_co2_kg,co2_per_epoch_kg
ips_node21_v1,2026-06-28 18:40,50,0.0001,0.1,16,10,10,512,8,10,resnet18,True,2e-05,39,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,6.2e-05,0.000991,1.0,0.99898,1.0,1.0,1.0,0.997712,1.0,1.0,1.0,0.995434,1965.4,140.2,898.2,34.6,0.01952849,0.00039057

### COURBES PAR EPOQUE
epoch,lr,co2_kg,train_loss,train_accuracy,train_auc,train_f1,train_precision,train_recall,val_loss,val_accuracy,val_auc,val_f1,val_precision,val_recall
38,2.069e-05,0.00038527,0.000252,1.0,1.0,1.0,1.0,1.0,0.003231,0.997959,1.0,0.995413,1.0,0.990868
39,1.761e-05,0.0003902,0.002148,0.999231,0.999996,0.998362,0.997817,0.998907,2e-05,1.0,1.0,1.0,1.0,1.0
40,1.473e-05,0.00039069,0.00122,0.999487,0.999999,0.998907,0.998907,0.998907,0.005593,0.99898,1.0,0.997712,1.0,0.995434
41,1.207e-05,0.00038688,0.000536,0.999487,1.0,0.998907,0.998907,0.998907,0.001274,0.99898,1.0,0.997712,1.0,0.995434
42,9.64e-06,0.00038596,5.8e-05,1.0,1.0,1.0,1.0,1.0,0.000887,0.99898,1.0,0.997712,1.0,0.995434
43,7.46e-06,0.00038876,0.000171,1.0,1.0,1.0,1.0,1.0,0.000651,1.0,1.0,1.0,1.0,1.0
44,5.54e-06,0.00038545,0.000267,1.0,1.0,1.0,1.0,1.0,0.001608,0.99898,1.0,0.997712,1.0,0.995434
45,3.9e-06,0.00039098,0.000729,0.999487,1.0,0.998908,0.997819,1.0,0.003097,0.99898,1.0,0.997712,1.0,0.995434
46,2.54e-06,0.00038768,0.000629,0.999744,1.0,0.999453,1.0,0.998907,0.001302,0.99898,1.0,0.997712,1.0,0.995434
47,1.48e-06,0.00038898,0.000167,1.0,1.0,1.0,1.0,1.0,0.000508,1.0,1.0,1.0,1.0,1.0
48,7.1e-07,0.00038833,5.5e-05,1.0,1.0,1.0,1.0,1.0,0.000483,1.0,1.0,1.0,1.0,1.0
49,2.5e-07,0.00039029,5.5e-05,1.0,1.0,1.0,1.0,1.0,0.000304,1.0,1.0,1.0,1.0,1.0
50,1e-07,0.00041289,6.2e-05,1.0,1.0,1.0,1.0,1.0,0.000991,0.99898,1.0,0.997712,1.0,0.995434
